username,user_id,likes,retweets,replies,quotes,engagement_value,success_score,performance,performance_encoded,tweet_length,word_count,hashtag_count,mention_count,url_count,emoji_count,caps_ratio,has_question,has_exclamation,has_ellipsis,day_of_week,hour,month,is_weekend,is_business_hours,is_peak_hours,days_since_last_tweet,sentiment_polarity,is_positive,is_negative,is_neutral,total_interactions,like_to_retweet_ratio,retweet_ratio,reply_ratio,like_ratio
AIexey_Stark,1710348465920708608,0,1,0,0,2,0.2857142857142857,Underperformed,0,140,26,0,1,0,0,0.05714285714285714,0,0,0,6,18,2,1,0,1,0.0,0.3642857142857143,1,0,0,1,0.0,1.0,0.0,0.0
Maximilian_evm,1943319550730326016,115,0,20,1,155,49.666666666666664,Viral,3,58,7,0,0,1,0,0.10344827586206896,0,0,0,6,18,2,1,0,1,0.0,0.15,1,0,0,135,115.0,0.0,0.14814814814814814,0.8518518518518519
CarOnPolymarket,1966325768499376131,10247,325,65,43,11027,2.2857142857142856,Viral,3,87,11,0,0,2,0,0.13793103448275862,0,0,0,6,18,2,1,0,1,0.0,0.0,0,0,1,10637,31.529230769230768,0.03055372755476168,0.006110745510952336,0.963335526934286
Maximilian_evm,1943319550730326016,2,0,1,0,4,0.8333333333333334,Normal,1,59,6,0,3,0,1,0.06779661016949153,0,0,0,6,18,2,1,0,1,0.0,0.0,0,0,1,3,2.0,0.0,0.3333333333333333,0.6666666666666666
0xgingergirl,1907826492794613765,2,1,0,0,4,0.15384615384615385,Underperformed,0,14,2,0,1,0,0,0.07142857142857142,0,0,0,6,18,2,1,0,1,0.0,0.0,0,0,1,3,2.0,0.3333333333333333,0.0,0.6666666666666666
0xgingergirl,1907826492794613765,0,0,0,0,0,0.46153846153846156,Underperformed,0,20,3,0,1,0,1,0.05,0,0,0,6,19,2,1,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
0xgingergirl,1907826492794613765,0,0,0,0,0,2.1538461538461537,Viral,3,21,3,0,1,0,0,0.14285714285714285,0,0,0,6,19,2,1,0,0,0.0,0.1,0,0,1,0,0.0,0.0,0.0,0.0
AIexey_Stark,1710348465920708608,1,0,0,0,1,1.0769230769230769,Normal,1,36,6,0,1,0,0,0.08333333333333333,0,0,0,6,19,2,1,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
Maximilian_evm,1943319550730326016,1,0,0,0,1,0.16666666666666666,Underperformed,0,25,5,0,1,0,1,0.12,0,0,0,6,19,2,1,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
TheGreekTrader,1895237122145001473,0,85,0,0,170,7.111111111111111,Viral,3,140,25,0,1,0,0,0.07857142857142857,0,0,0,6,19,2,1,0,0,0.0,0.38333333333333336,1,0,0,85,0.0,1.0,0.0,0.0
TheGreekTrader,1895237122145001473,1,0,1,0,3,0.5,Underperformed,0,67,12,0,1,0,0,0.014925373134328358,0,0,0,6,19,2,1,0,0,0.0,0.1,0,0,1,2,1.0,0.0,0.5,0.5
TheGreekTrader,1895237122145001473,9,0,3,0,15,0.5,Underperformed,0,112,20,0,1,0,0,0.08035714285714286,0,1,0,6,19,2,1,0,0,0.0,0.20833333333333331,1,0,0,12,9.0,0.0,0.25,0.75
holy_moses7,1594141391357108224,36,0,5,0,46,0.6666666666666666,Underperformed,0,289,48,0,0,1,0,0.02768166089965398,1,0,0,6,19,2,1,0,0,0.0,0.3666666666666667,1,0,0,41,36.0,0.0,0.12195121951219512,0.8780487804878049
holy_moses7,1594141391357108224,40,0,3,0,46,0.6666666666666666,Underperformed,0,111,20,0,1,0,0,0.036036036036036036,1,0,0,6,19,2,1,0,0,0.0,0.1111111111111111,1,0,0,43,40.0,0.0,0.06976744186046512,0.9302325581395349
polymarket_O3O,1971251584429588482,0,0,0,0,0,32.0,Viral,3,39,7,0,1,0,0,0.0,0,0,1,6,20,2,1,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
holy_moses7,1594141391357108224,0,0,0,0,0,1.0,Normal,1,211,37,0,2,0,0,0.018957345971563982,0,0,0,6,20,2,1,0,0,0.0,0.425,1,0,0,0,0.0,0.0,0.0,0.0
polymarket_O3O,1971251584429588482,1,0,0,0,1,0.3333333333333333,Underperformed,0,38,8,0,1,0,0,0.0,0,1,1,6,20,2,1,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
rb_tweets,1034629472689971200,18,0,4,0,26,56.0,Viral,3,84,10,0,0,2,0,0.15476190476190477,1,0,0,6,20,2,1,0,0,0.0,0.0,0,0,1,22,18.0,0.0,0.18181818181818182,0.8181818181818182
TheGreekTrader,1895237122145001473,0,0,0,0,0,3.6666666666666665,Viral,3,59,8,0,3,0,0,0.03389830508474576,0,0,0,6,20,2,1,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
rb_tweets,1034629472689971200,11,0,1,0,13,45.0,Viral,3,44,4,0,1,1,0,0.18181818181818182,0,0,0,6,20,2,1,0,0,0.0,-0.4,0,1,0,12,11.0,0.0,0.08333333333333333,0.9166666666666666
TheGreekTrader,1895237122145001473,139,0,2,0,143,1.75,Successful,2,46,9,0,1,0,0,0.17391304347826086,0,0,0,6,20,2,1,0,0,0.0,0.0,0,0,1,141,139.0,0.0,0.014184397163120567,0.9858156028368794
TheGreekTrader,1895237122145001473,60,0,1,0,62,0.0,Underperformed,0,60,9,0,2,0,0,0.08333333333333333,0,0,0,6,20,2,1,0,0,0.0,0.0,0,0,1,61,60.0,0.0,0.01639344262295082,0.9836065573770492
TheGreekTrader,1895237122145001473,2,0,0,0,2,0.5,Underperformed,0,44,6,0,2,0,0,0.13636363636363635,0,0,0,6,20,2,1,0,0,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
TheGreekTrader,1895237122145001473,260,0,2,0,264,70.0,Viral,3,41,7,0,1,0,0,0.04878048780487805,0,0,0,6,20,2,1,0,0,0.0,-0.15555555555555556,0,1,0,262,260.0,0.0,0.007633587786259542,0.9923664122137404
MEPPonPM,1977097546725228544,32,3,7,0,52,2.6666666666666665,Viral,3,292,49,0,0,1,2,0.0547945205479452,0,0,0,6,20,2,1,0,0,0.0,0.5,1,0,0,42,10.666666666666666,0.07142857142857142,0.16666666666666666,0.7619047619047619
MEPPonPM,1977097546725228544,2,0,2,0,6,27.6,Viral,3,64,5,0,2,1,0,0.125,0,0,0,6,20,2,1,0,0,0.0,0.0,0,0,1,4,2.0,0.0,0.5,0.5
TheGreekTrader,1895237122145001473,79,0,0,0,79,0.2857142857142857,Underperformed,0,283,46,0,0,1,0,0.0706713780918728,0,0,0,6,20,2,1,0,0,0.0,0.38,1,0,0,79,79.0,0.0,0.0,1.0
MEPPonPM,1977097546725228544,6,0,1,0,8,0.6,Underperformed,0,179,29,0,2,0,0,0.08379888268156424,0,0,0,6,20,2,1,0,0,0.0,0.06818181818181818,0,0,1,7,6.0,0.0,0.14285714285714285,0.8571428571428571
MEPPonPM,1977097546725228544,0,0,0,0,0,2.0,Successful,2,82,12,0,2,0,0,0.036585365853658534,0,0,0,6,20,2,1,0,0,0.0,-0.5,0,1,0,0,0.0,0.0,0.0,0.0
MEPPonPM,1977097546725228544,3,0,1,0,5,0.6666666666666666,Underperformed,0,171,30,0,3,0,0,0.023391812865497075,0,0,0,6,20,2,1,0,0,0.0,-0.2,0,1,0,4,3.0,0.0,0.25,0.75
Maximilian_evm,1943319550730326016,1,0,0,0,1,72.66666666666667,Viral,3,88,14,0,2,0,0,0.045454545454545456,0,0,0,6,20,2,1,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
rb_tweets,1034629472689971200,79,0,19,1,117,9.555555555555555,Viral,3,278,44,0,0,1,0,0.07194244604316546,0,0,0,6,20,2,1,0,0,0.0,-0.125,0,1,0,98,79.0,0.0,0.19387755102040816,0.8061224489795918
CarOnPolymarket,1966325768499376131,179,1,24,2,229,1.8461538461538463,Successful,2,108,20,0,0,1,0,0.12037037037037036,0,0,0,6,21,2,1,0,0,0.0,0.2,1,0,0,204,179.0,0.004901960784313725,0.11764705882352941,0.8774509803921569
polymarket_O3O,1971251584429588482,8,0,0,1,8,2.1333333333333333,Viral,3,134,19,0,1,0,0,0.029850746268656716,0,0,0,6,21,2,1,0,0,0.0,0.0,0,0,1,8,8.0,0.0,0.0,1.0
Maximilian_evm,1943319550730326016,5,0,0,0,5,0.10526315789473684,Underperformed,0,59,3,0,1,2,0,0.1694915254237288,0,0,0,6,21,2,1,0,0,0.0,0.0,0,0,1,5,5.0,0.0,0.0,1.0
Maximilian_evm,1943319550730326016,10,0,2,0,14,1.2,Normal,1,58,5,0,2,1,0,0.1206896551724138,0,0,0,6,21,2,1,0,0,0.0,0.0,0,0,1,12,10.0,0.0,0.16666666666666666,0.8333333333333334
rb_tweets,1034629472689971200,1,0,1,0,3,15.647058823529411,Viral,3,75,10,0,1,1,0,0.08,0,0,0,6,21,2,1,0,0,0.0,0.4,1,0,0,2,1.0,0.0,0.5,0.5
rb_tweets,1034629472689971200,0,0,0,0,0,0.0,Underperformed,0,35,4,0,1,0,0,0.0,0,0,0,6,21,2,1,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
CarOnPolymarket,1966325768499376131,5,0,1,0,7,9.411764705882353,Viral,3,50,5,0,1,1,0,0.2,0,0,0,6,21,2,1,0,0,0.0,0.6,1,0,0,6,5.0,0.0,0.16666666666666666,0.8333333333333334
Maximilian_evm,1943319550730326016,10,0,0,0,10,0.5882352941176471,Underperformed,0,52,3,0,2,1,0,0.15384615384615385,0,0,0,6,21,2,1,0,0,0.0,0.0,0,0,1,10,10.0,0.0,0.0,1.0
TheGreekTrader,1895237122145001473,9,1,1,0,13,8.0,Viral,3,117,18,0,1,1,0,0.11965811965811966,0,0,0,6,21,2,1,0,0,0.0,0.0,0,0,1,11,9.0,0.09090909090909091,0.09090909090909091,0.8181818181818182
CarOnPolymarket,1966325768499376131,4,0,1,0,6,15.411764705882353,Viral,3,41,6,0,2,0,0,0.04878048780487805,0,0,0,6,21,2,1,0,0,0.0,0.0,0,0,1,5,4.0,0.0,0.2,0.8
polymarket_O3O,1971251584429588482,0,0,1,0,2,0.2857142857142857,Underperformed,0,141,23,0,3,0,0,0.09929078014184398,1,0,0,6,22,2,1,0,0,0.0,0.3,1,0,0,1,0.0,0.0,1.0,0.0
CarOnPolymarket,1966325768499376131,336,17,34,7,438,11.333333333333334,Viral,3,83,9,0,0,1,0,0.14457831325301204,0,0,0,6,22,2,1,0,0,0.0,0.0,0,0,1,387,19.764705882352942,0.04392764857881137,0.08785529715762273,0.8682170542635659
MEPPonPM,1977097546725228544,0,0,0,0,0,0.09523809523809523,Underperformed,0,16,3,0,1,0,0,0.0625,1,0,0,6,22,2,1,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
polymarket_O3O,1971251584429588482,0,0,0,0,0,1.1428571428571428,Normal,1,26,4,0,1,0,0,0.0,0,0,0,6,22,2,1,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
rb_tweets,1034629472689971200,11,0,1,0,13,4.0,Viral,3,71,7,0,0,2,0,0.11267605633802817,0,0,0,6,22,2,1,0,0,0.0,0.0,0,0,1,12,11.0,0.0,0.08333333333333333,0.9166666666666666
rb_tweets,1034629472689971200,0,0,0,0,0,0.08333333333333333,Underperformed,0,37,5,0,1,0,0,0.0,0,0,0,6,22,2,1,0,0,0.0,0.7,1,0,0,0,0.0,0.0,0.0,0.0
CarOnPolymarket,1966325768499376131,1,0,0,0,1,4.25,Viral,3,36,2,0,1,1,0,0.1111111111111111,0,0,0,6,22,2,1,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
outcomenoble,1932783361396748288,1,0,1,0,3,0.35714285714285715,Underperformed,0,47,7,0,2,0,0,0.1276595744680851,0,1,0,6,22,2,1,0,0,0.0,0.0,0,0,1,2,1.0,0.0,0.5,0.5
polymarket_O3O,1971251584429588482,2,0,0,0,2,0.07142857142857142,Underperformed,0,24,3,0,2,0,0,0.16666666666666666,0,0,0,6,22,2,1,0,0,0.0,0.0,0,0,1,2,2.0,0.0,0.0,1.0
CarOnPolymarket,1966325768499376131,1,0,0,0,1,0.0,Underperformed,0,57,9,0,1,0,0,0.03508771929824561,0,0,0,6,22,2,1,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
AIexey_Stark,1710348465920708608,0,1,0,0,2,0.2857142857142857,Underperformed,0,140,22,0,1,0,0,0.05714285714285714,0,0,0,6,23,2,1,0,0,0.0,0.26666666666666666,1,0,0,1,0.0,1.0,0.0,0.0
CarOnPolymarket,1966325768499376131,12,0,2,0,16,5.285714285714286,Viral,3,61,7,0,0,1,0,0.06557377049180328,1,0,0,6,23,2,1,0,0,0.0,0.0,0,0,1,14,12.0,0.0,0.14285714285714285,0.8571428571428571
CarOnPolymarket,1966325768499376131,177,2,21,2,223,0.2857142857142857,Underperformed,0,231,42,0,0,1,0,0.06493506493506493,0,0,0,6,23,2,1,0,0,0.0,0.30833333333333335,1,0,0,200,88.5,0.01,0.105,0.885
MEPPonPM,1977097546725228544,0,0,0,0,0,19.714285714285715,Viral,3,115,16,0,3,0,0,0.043478260869565216,0,0,0,6,23,2,1,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Maximilian_evm,1943319550730326016,1,0,0,0,1,1.7647058823529411,Successful,2,40,4,0,3,0,1,0.175,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
tomdnc,1355869080079634435,0,0,0,0,0,0.35294117647058826,Underperformed,0,271,40,0,3,0,0,0.02952029520295203,0,0,0,0,0,2,0,0,0,0.0,0.033333333333333326,0,0,1,0,0.0,0.0,0.0,0.0
tomdnc,1355869080079634435,0,0,0,0,0,1.5294117647058822,Successful,2,65,5,0,1,0,0,0.09230769230769231,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
CarOnPolymarket,1966325768499376131,1,0,0,0,1,11.647058823529411,Viral,3,14,2,0,1,0,0,0.0,0,0,0,0,0,2,0,0,0,0.0,0.8,1,0,0,1,1.0,0.0,0.0,1.0
tomdnc,1355869080079634435,0,0,0,0,0,0.16,Underperformed,0,33,5,0,1,0,0,0.15151515151515152,0,0,0,0,0,2,0,0,0,0.0,-1.0,0,1,0,0,0.0,0.0,0.0,0.0
MEPPonPM,1977097546725228544,9,0,3,1,15,0.9411764705882353,Normal,1,301,51,0,0,2,0,0.09302325581395349,1,0,0,0,0,2,0,0,0,0.0,-0.016666666666666663,0,0,1,12,9.0,0.0,0.25,0.75
tomdnc,1355869080079634435,2,0,0,0,2,0.46153846153846156,Underperformed,0,180,32,0,2,0,0,0.016666666666666666,0,0,0,0,1,2,0,0,0,0.0,-0.07291666666666667,0,0,1,2,2.0,0.0,0.0,1.0
CarOnPolymarket,1966325768499376131,123,0,0,0,123,0.7692307692307693,Underperformed,0,70,11,0,2,0,0,0.04285714285714286,0,0,0,0,1,2,0,0,0,0.0,0.0,0,0,1,123,123.0,0.0,0.0,1.0
CarOnPolymarket,1966325768499376131,143,0,0,0,143,0.6,Underperformed,0,82,16,0,0,0,0,0.012195121951219513,0,0,0,0,1,2,0,0,0,0.0,0.08333333333333333,0,0,1,143,143.0,0.0,0.0,1.0
tomdnc,1355869080079634435,1,0,0,0,1,0.8,Normal,1,154,25,0,4,0,0,0.025974025974025976,0,0,0,0,1,2,0,0,0,0.0,0.5,1,0,0,1,1.0,0.0,0.0,1.0
MEPPonPM,1977097546725228544,0,0,0,0,0,0.2222222222222222,Underperformed,0,57,6,0,3,0,0,0.07017543859649122,0,0,0,0,1,2,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
MEPPonPM,1977097546725228544,0,0,0,0,0,8.571428571428571,Viral,3,72,11,0,2,0,0,0.041666666666666664,1,0,0,0,1,2,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
tomdnc,1355869080079634435,2,0,0,0,2,1.3333333333333333,Normal,1,127,22,0,2,0,0,0.031496062992125984,0,0,0,0,1,2,0,0,0,0.0,0.35,1,0,0,2,2.0,0.0,0.0,1.0
tomdnc,1355869080079634435,0,335,0,0,670,0.6666666666666666,Underperformed,0,88,12,0,1,1,1,0.13636363636363635,0,0,0,0,1,2,0,0,0,0.0,-0.2,0,1,0,335,0.0,1.0,0.0,0.0
TheGreekTrader,1895237122145001473,160,0,2,0,164,0.0,Underperformed,0,264,42,0,0,1,0,0.09090909090909091,0,0,0,0,2,2,0,0,0,0.0,0.3888888888888889,1,0,0,162,160.0,0.0,0.012345679012345678,0.9876543209876543
CarOnPolymarket,1966325768499376131,7,0,0,0,7,0.2857142857142857,Underperformed,0,122,19,0,0,1,0,0.09016393442622951,0,0,0,0,2,2,0,0,0,0.0,0.3424242424242424,1,0,0,7,7.0,0.0,0.0,1.0
outcomenoble,1932783361396748288,22,0,2,0,26,2.0,Successful,2,73,6,0,3,1,0,0.1506849315068493,1,0,0,0,3,2,0,0,0,0.0,0.0,0,0,1,24,22.0,0.0,0.08333333333333333,0.9166666666666666
MEPPonPM,1977097546725228544,22,1,5,1,34,0.8888888888888888,Normal,1,199,26,0,1,2,1,0.12060301507537688,0,0,0,0,3,2,0,0,0,0.0,-0.009595959595959602,0,0,1,28,22.0,0.03571428571428571,0.17857142857142858,0.7857142857142857
MEPPonPM,1977097546725228544,1,1,0,0,3,0.5,Underperformed,0,79,6,0,3,1,0,0.11392405063291139,0,0,0,0,3,2,0,0,0,0.0,0.0,0,0,1,2,1.0,0.5,0.0,0.5
locksy,1690477851638730752,39,1,4,0,49,19.5,Viral,3,84,11,0,0,1,0,0.10714285714285714,0,1,0,0,3,2,0,0,0,0.0,1.0,1,0,0,44,39.0,0.022727272727272728,0.09090909090909091,0.8863636363636364
MEPPonPM,1977097546725228544,30,5,7,1,54,0.5,Underperformed,0,304,48,0,0,1,0,0.07236842105263158,1,0,0,0,3,2,0,0,0,0.0,0.04545454545454545,0,0,1,42,6.0,0.11904761904761904,0.16666666666666666,0.7142857142857143
MEPPonPM,1977097546725228544,1,0,0,0,1,1.1428571428571428,Normal,1,52,3,0,2,1,0,0.1346153846153846,0,0,0,0,3,2,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
MEPPonPM,1977097546725228544,1,0,0,0,1,33.0,Viral,3,62,4,0,3,0,0,0.11290322580645161,0,0,0,0,3,2,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
tomdnc,1355869080079634435,0,5,0,0,10,23.0,Viral,3,140,22,0,1,0,0,0.10714285714285714,1,0,0,0,3,2,0,0,0,0.0,0.13636363636363635,1,0,0,5,0.0,1.0,0.0,0.0
tomdnc,1355869080079634435,1,0,1,0,3,22.0,Viral,3,124,17,0,3,0,1,0.08870967741935484,0,0,0,0,3,2,0,0,0,0.0,0.2857142857142857,1,0,0,2,1.0,0.0,0.5,0.5
CarOnPolymarket,1966325768499376131,4,0,0,0,4,21.0,Viral,3,22,4,0,1,0,0,0.0,0,0,0,0,3,2,0,0,0,0.0,0.2,1,0,0,4,4.0,0.0,0.0,1.0
CarOnPolymarket,1966325768499376131,141,6,18,3,189,0.0,Underperformed,0,298,52,0,1,1,0,0.053691275167785234,0,1,0,0,3,2,0,0,0,0.0,0.28489583333333335,1,0,0,165,23.5,0.03636363636363636,0.10909090909090909,0.8545454545454545
MEPPonPM,1977097546725228544,0,0,0,0,0,0.75,Underperformed,0,88,9,0,4,0,0,0.06818181818181818,0,0,0,0,3,2,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
CarOnPolymarket,1966325768499376131,9,0,1,0,11,1.75,Successful,2,196,30,0,0,2,0,0.07142857142857142,0,1,0,0,3,2,0,0,0,0.0,-0.09375,0,0,1,10,9.0,0.0,0.1,0.9
MEPPonPM,1977097546725228544,0,0,0,0,0,2.0,Successful,2,68,6,0,4,0,0,0.11764705882352941,0,0,0,0,3,2,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
CarOnPolymarket,1966325768499376131,13,0,1,0,15,3.2,Viral,3,111,19,0,0,1,0,0.036036036036036036,0,0,0,0,3,2,0,0,0,0.0,-0.16666666666666666,0,1,0,14,13.0,0.0,0.07142857142857142,0.9285714285714286
MEPPonPM,1977097546725228544,1,0,0,0,1,0.46153846153846156,Underperformed,0,25,3,0,2,0,0,0.04,0,0,0,0,3,2,0,0,0,0.0,0.1,0,0,1,1,1.0,0.0,0.0,1.0
polymarket_O3O,1971251584429588482,0,0,0,0,0,10.4,Viral,3,32,4,0,1,0,0,0.03125,1,0,0,0,3,2,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
CarOnPolymarket,1966325768499376131,8,0,0,0,8,0.7272727272727273,Underperformed,0,273,49,0,0,1,0,0.03663003663003663,0,1,0,0,3,2,0,0,0,0.0,0.23958333333333334,1,0,0,8,8.0,0.0,0.0,1.0
MEPPonPM,1977097546725228544,0,0,0,0,0,0.36363636363636365,Underperformed,0,75,11,0,3,0,0,0.04,1,0,0,0,3,2,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
MEPPonPM,1977097546725228544,0,0,0,0,0,0.7272727272727273,Underperformed,0,114,16,0,3,0,0,0.03508771929824561,0,0,0,0,3,2,0,0,0,0.0,-0.024999999999999994,0,0,1,0,0.0,0.0,0.0,0.0
CarOnPolymarket,1966325768499376131,20,0,2,0,24,0.18181818181818182,Underperformed,0,93,12,0,1,1,0,0.06451612903225806,0,0,0,0,3,2,0,0,0,0.0,0.0,0,0,1,22,20.0,0.0,0.09090909090909091,0.9090909090909091
Maximilian_evm,1943319550730326016,1,0,0,0,1,0.25,Underperformed,0,35,2,0,1,1,0,0.14285714285714285,0,0,0,0,4,2,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
MEPPonPM,1977097546725228544,0,0,0,0,0,0.25,Underperformed,0,57,5,0,3,0,0,0.08771929824561403,0,0,0,0,4,2,0,0,0,0.0,0.8,1,0,0,0,0.0,0.0,0.0,0.0
CarOnPolymarket,1966325768499376131,4,0,0,0,4,3.75,Viral,3,61,6,0,1,1,0,0.08196721311475409,0,0,0,0,4,2,0,0,0,0.0,0.0,0,0,1,4,4.0,0.0,0.0,1.0
MEPPonPM,1977097546725228544,0,0,0,0,0,1.25,Normal,1,108,10,0,6,1,0,0.1111111111111111,0,0,0,0,4,2,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
MEPPonPM,1977097546725228544,7,0,1,0,9,0.2222222222222222,Underperformed,0,114,11,0,5,1,0,0.08771929824561403,0,0,0,0,4,2,0,0,0,0.0,0.2,1,0,0,8,7.0,0.0,0.125,0.875
tomdnc,1355869080079634435,10,0,1,0,12,0.0,Underperformed,0,60,11,0,2,0,0,0.05,1,0,0,0,4,2,0,0,0,0.0,0.0,0,0,1,11,10.0,0.0,0.09090909090909091,0.9090909090909091
MEPPonPM,1977097546725228544,4,0,2,0,8,2.0,Successful,2,128,17,0,2,1,0,0.0625,0,0,0,0,5,2,0,0,0,0.0,0.5,1,0,0,6,4.0,0.0,0.3333333333333333,0.6666666666666666
CarOnPolymarket,1966325768499376131,354,12,54,1,486,0.5,Underperformed,0,160,22,0,0,2,0,0.09375,0,0,0,0,5,2,0,0,0,0.0,-0.25,0,1,0,420,29.5,0.02857142857142857,0.12857142857142856,0.8428571428571429
tomdnc,1355869080079634435,5,0,0,0,5,0.2857142857142857,Underperformed,0,124,19,0,3,0,0,0.07258064516129033,0,0,0,0,5,2,0,0,0,0.0,0.3333333333333333,1,0,0,5,5.0,0.0,0.0,1.0
MEPPonPM,1977097546725228544,0,0,0,0,0,41.333333333333336,Viral,3,40,4,0,3,0,0,0.075,0,0,0,0,6,2,0,0,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
locksy,1690477851638730752,23,0,0,0,23,0.8571428571428571,Normal,1,37,2,0,1,1,0,0.10810810810810811,0,0,0,0,6,2,0,0,0,0.0,0.0,0,0,1,23,23.0,0.0,0.0,1.0
locksy,1690477851638730752,1,0,0,0,1,1.1428571428571428,Normal,1,34,5,0,1,0,0,0.11764705882352941,0,0,0,0,6,2,0,0,0,0.0,0.6,1,0,0,1,1.0,0.0,0.0,1.0
tsybka,1826161295051337729,31,0,8,0,47,4.0,Viral,3,302,47,0,0,1,0,0.029801324503311258,1,0,0,0,6,2,0,0,0,0.0,-0.03611111111111111,0,0,1,39,31.0,0.0,0.20512820512820512,0.7948717948717948
tsybka,1826161295051337729,4,0,0,0,4,0.8571428571428571,Normal,1,51,5,0,0,1,0,0.0784313725490196,0,0,0,0,7,2,0,0,0,0.0,0.0,0,0,1,4,4.0,0.0,0.0,1.0
tsybka,1826161295051337729,2,0,1,0,4,16.666666666666668,Viral,3,48,5,0,2,0,0,0.125,0,0,0,0,7,2,0,0,0,0.0,0.7,1,0,0,3,2.0,0.0,0.3333333333333333,0.6666666666666666
tsybka,1826161295051337729,66,2,10,0,90,0.2857142857142857,Underperformed,0,248,44,0,0,1,0,0.03225806451612903,0,0,0,0,8,2,0,0,0,0.0,0.6083333333333334,1,0,0,78,33.0,0.02564102564102564,0.1282051282051282,0.8461538461538461
tsybka,1826161295051337729,116,6,28,3,184,26.333333333333332,Viral,3,254,48,0,0,1,0,0.07874015748031496,1,0,0,0,8,2,0,0,0,0.0,0.39999999999999997,1,0,0,150,19.333333333333332,0.04,0.18666666666666668,0.7733333333333333
tsybka,1826161295051337729,6,0,0,0,6,50.666666666666664,Viral,3,76,5,0,2,1,0,0.09210526315789473,0,0,0,0,8,2,0,0,0,0.0,0.0,0,0,1,6,6.0,0.0,0.0,1.0
holy_moses7,1594141391357108224,1,0,0,0,1,2.2857142857142856,Viral,3,90,12,0,2,0,0,0.03333333333333333,0,0,0,0,8,2,0,0,0,0.0,0.0,0,0,1,1,1.0,0.0,0.0,1.0
tsybka,1826161295051337729,0,0,1,0,2,2.857142857142857,Viral,3,133,21,0,3,0,0,0.045112781954887216,1,0,0,0,8,2,0,0,0,0.0,0.10714285714285714,1,0,0,1,0.0,0.0,1.0,0.0
tsybka,1826161295051337729,5,0,0,0,5,0.2222222222222222,Underperformed,0,55,11,0,0,0,0,0.01818181818181818,0,0,0,0,9,2,0,1,0,0.0,0.125,1,0,0,5,5.0,0.0,0.0,1.0
holy_moses7,1594141391357108224,65,0,7,0,79,42.44444444444444,Viral,3,29,2,0,0,1,0,0.13793103448275862,1,0,0,0,9,2,0,1,0,0.0,0.0,0,0,1,72,65.0,0.0,0.09722222222222222,0.9027777777777778
rb_tweets,1034629472689971200,0,0,0,0,0,15.076923076923077,Viral,3,11,2,0,1,0,0,0.09090909090909091,0,0,0,0,9,2,0,1,0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
holy_moses7,1594141391357108224,3150,208,167,46,3900,0.46153846153846156,Underperformed,0,283,45,0,0,1,0,0.0353356890459364,0,0,0,0,9,2,0,1,0,0.0,0.16666666666666666,1,0,0,3525,15.14423076923077,0.05900709219858156,0.0473758865248227,0.8936170212765957
holy_moses7,1594141391357108224,147,0,8,0,163,0.5,Underperformed,0,152,27,0,1,0,0,0.019736842105263157,0,0,0,0,9,2,0,1,0,0.0,-0.016666666666666677,0,0,1,155,147.0,0.0,0.05161290322580645,0.9483870967741935
holy_moses7,1594141391357108224,62,0,3,0,68,0.8333333333333334,Normal,1,145,25,0,2,0,0,0.013793103448275862,0,0,0,0,9,2,0,1,0,0.0,0.0,0,0,1,65,62.0,0.0,0.046153846153846156,0.9538461538461539
